date,topic,Argentina_sentiment,Argentina_count,Australia_sentiment,Australia_count,Brazil_sentiment,Brazil_count,Canada_sentiment,Canada_count,China_sentiment,China_count,Czechia_sentiment,Czechia_count,Egypt_sentiment,Egypt_count,France_sentiment,France_count,Germany_sentiment,Germany_count,Hungary_sentiment,Hungary_count,India_sentiment,India_count,Israel_sentiment,Israel_count,Italy_sentiment,Italy_count,Japan_sentiment,Japan_count,"Korea, Republic of_sentiment","Korea, Republic of_count",Mexico_sentiment,Mexico_count,New Zealand_sentiment,New Zealand_count,Nigeria_sentiment,Nigeria_count,Pakistan_sentiment,Pakistan_count,Philippines_sentiment,Philippines_count,Poland_sentiment,Poland_count,Russian Federation_sentiment,Russian Federation_count,Saudi Arabia_sentiment,Saudi Arabia_count,Singapore_sentiment,Singapore_count,South Africa_sentiment,South Africa_count,Spain_sentiment,Spain_count,"Taiwan, Province of China_sentiment","Taiwan, Province of China_count",Turkey_sentiment,Turkey_count,Ukraine_sentiment,Ukraine_count,United Kingdom_sentiment,United Kingdom_count,United States_sentiment,United States_count
2026-01-15,Oil Spills,0.0033,2.0,,,-0.0036,1.0,,,0.947,1.0,,,,,0.0011,1.0,-0.0311,1.0,,,-0.071,1.0,,,,,,,,,0.0015,3.0,-0.781,1.0,-0.3971,2.0,,,,,,,-0.066,2.0,,,,,,,,,-0.8307,1.0,,,,,,,0.0056,1.0
2026-01-15,Pandemic,-0.1165,176.0,-0.0778,166.0,-0.0806,228.0,-0.0421,131.0,0.1245,23.0,-0.0903,58.0,0.0989,26.0,-0.0237,220.0,-0.0699,630.0,-0.1199,82.0,-0.1035,494.0,-0.2095,65.0,-0.0431,657.0,-0.0219,154.0,-0.0822,334.0,-0.149,204.0,-0.1741,76.0,0.063,230.0,0.0198,106.0,0.0989,131.0,-0.0,162.0,-0.1475,755.0,0.0946,13.0,-0.1959,31.0,-0.0673,67.0,-0.0459,528.0,-0.0443,230.0,-0.0721,390.0,-0.0723,148.0,-0.0035,135.0,-0.0632,836.0
2026-01-15,Politics,-0.0345,503.0,0.0012,387.0,0.0191,544.0,0.0099,280.0,0.0744,110.0,0.0164,135.0,0.0085,74.0,-0.0138,783.0,-0.0166,1301.0,-0.0325,216.0,-0.1212,1784.0,-0.0783,299.0,-0.0162,1331.0,-0.0364,304.0,-0.0106,941.0,-0.0318,479.0,-0.0263,102.0,0.0348,622.0,0.0192,300.0,0.0407,264.0,-0.0539,281.0,-0.0131,927.0,-0.0677,37.0,-0.0625,106.0,-0.0233,149.0,-0.0011,1409.0,-0.0263,489.0,0.015,1142.0,-0.0744,325.0,-0.0349,289.0,-0.0531,2513.0
2026-01-15,Politics-Election,0.1414,11.0,0.0602,7.0,-0.0212,8.0,-0.0508,13.0,,,0.0286,1.0,,,-0.0197,76.0,0.0235,19.0,0.0453,17.0,-0.0342,1147.0,0.3523,5.0,0.0064,27.0,0.0247,30.0,-0.1531,17.0,-0.0005,39.0,-0.2083,5.0,0.0509,21.0,-0.1907,6.0,0.1896,4.0,-0.0168,6.0,0.0047,5.0,,,0.004,4.0,-0.0656,7.0,-0.0212,22.0,0.0985,55.0,-0.0027,30.0,-0.0081,1.0,-0.0536,12.0,-0.0082,136.0
2026-01-15,Politics-Political Tension,-0.0408,61.0,-0.0796,94.0,-0.0904,62.0,-0.2469,18.0,-0.0403,17.0,-0.0517,23.0,0.017,6.0,-0.0741,47.0,-0.1276,113.0,0.0988,21.0,-0.2203,119.0,-0.1107,81.0,-0.0229,143.0,-0.0528,43.0,-0.1269,128.0,0.027,46.0,0.0468,12.0,-0.1119,38.0,-0.0271,31.0,-0.1357,11.0,-0.1582,37.0,-0.07,72.0,0.0313,5.0,-0.0918,13.0,-0.0741,24.0,-0.0423,172.0,-0.1621,41.0,0.0312,75.0,-0.0576,30.0,-0.1642,35.0,-0.1428,237.0
2026-01-15,Terrorist Attacks,-0.3959,19.0,-0.2996,71.0,-0.4808,40.0,-0.3079,41.0,,,-0.2469,4.0,-0.4588,7.0,-0.3298,33.0,-0.3203,60.0,-0.5812,3.0,-0.5192,114.0,-0.4714,33.0,-0.4668,73.0,-0.5634,25.0,-0.3686,20.0,-0.5258,47.0,-0.1983,20.0,-0.3548,33.0,-0.5249,28.0,-0.4393,4.0,-0.6042,4.0,-0.4977,142.0,,,-0.1668,1.0,-0.5365,10.0,-0.3542,34.0,-0.3051,16.0,-0.3637,120.0,-0.6963,12.0,-0.2916,17.0,-0.3866,309.0
2026-01-15,Wars,0.0858,21.0,-0.0325,12.0,0.3136,18.0,-0.0144,4.0,0.0078,4.0,0.0514,11.0,0.1234,24.0,0.0664,29.0,-0.0291,118.0,-0.4126,14.0,0.1049,147.0,-0.1251,79.0,-0.0005,92.0,-0.1343,10.0,0.0937,61.0,0.1349,21.0,0.2699,6.0,0.1498,66.0,0.2996,26.0,0.0815,15.0,-0.1883,26.0,-0.1738,538.0,0.0163,23.0,-0.013,4.0,0.2179,8.0,0.0126,62.0,0.2435,32.0,-0.0401,145.0,-0.0719,173.0,-0.0816,10.0,0.0565,110.0
2026-01-14,Economic Data,0.1273,140.0,-0.2108,79.0,0.1789,70.0,0.0692,60.0,0.2902,68.0,0.2489,37.0,-0.0731,18.0,0.004,92.0,0.0605,432.0,0.014,29.0,0.1825,322.0,-0.0873,16.0,0.0514,211.0,0.1463,153.0,0.0274,235.0,0.0664,66.0,-0.0689,23.0,0.2807,60.0,0.1442,51.0,0.2187,39.0,0.075,72.0,0.1006,165.0,0.3107,9.0,0.0581,12.0,-0.1233,54.0,0.1417,222.0,0.2501,180.0,0.0252,180.0,0.1584,48.0,0.2579,69.0,-0.0061,312.0
2026-01-14,Economic Data-Consumer Spending,0.9419,1.0,-0.1381,18.0,0.0061,3.0,-0.0012,4.0,-0.0019,1.0,-0.2502,1.0,,,0.0098,1.0,0.0221,4.0,,,0.1411,9.0,,,-0.1495,1.0,0.0405,1.0,,,0.0798,4.0,0.014,1.0,-0.5612,1.0,,,0.0032,1.0,0.0013,3.0,0.4677,7.0,,,0.041,1.0,,,-0.2474,10.0,-0.01,1.0,,,,,-0.1872,3.0,0.2483,7.0
2026-01-14,Economic Data-Employment,-0.1815,22.0,-0.0944,36.0,0.1858,42.0,-0.0568,20.0,0.233,11.0,-0.034,2.0,-0.0014,6.0,0.0183,15.0,0.1094,43.0,-0.2966,3.0,-0.0479,90.0,0.2035,6.0,0.0087,45.0,0.1278,88.0,0.1388,60.0,0.0319,15.0,-0.2435,9.0,0.0589,9.0,0.2537,13.0,0.6248,9.0,-0.0379,6.0,0.1371,46.0,0.2098,6.0,0.2355,9.0,-0.3425,19.0,0.1055,50.0,0.1119,29.0,-0.0657,35.0,0.0923,11.0,-0.0306,10.0,0.2035,76.0
2026-01-14,Economic Data-GDP,,,,,-0.9223,1.0,0.94,1.0,,,,,,,0.164,3.0,-0.3877,2.0,0.0045,1.0,0.7283,24.0,,,0.0083,4.0,,,,,,,,,-0.0001,1.0,0.0615,4.0,0.943,1.0,0.521,1.0,0.551,4.0,,,,,,,0.0146,4.0,,,,,,,0.0078,1.0,0.1315,10.0
2026-01-14,Economic Data-Housing,0.1175,20.0,0.0939,46.0,-0.1447,4.0,0.1046,50.0,0.1505,11.0,0.2751,13.0,0.2179,14.0,0.1713,25.0,0.0759,107.0,-0.0717,26.0,0.2912,68.0,0.0606,5.0,-0.055,58.0,0.1678,23.0,0.1793,88.0,0.1805,19.0,0.3655,24.0,-0.2347,4.0,0.0457,1.0,0.4913,13.0,-0.1643,12.0,0.074,55.0,0.2232,6.0,0.0605,10.0,0.132,10.0,0.064,138.0,0.0991,91.0,0.1127,17.0,0.0869,18.0,0.2293,39.0,0.0259,228.0
2026-01-14,Economic Data-Inflation,-0.0642,31.0,-0.3938,4.0,,,-0.5013,5.0,-0.7275,1.0,-0.9028,1.0,0.9202,1.0,-0.1238,2.0,-0.1013,37.0,0.288,2.0,0.6091,25.0,-0.8155,1.0,0.4763,6.0,-0.0571,7.0,0.2888,10.0,,,,,-0.3035,7.0,0.9475,1.0,,,0.5143,3.0,0.5723,7.0,,,-0.4499,1.0,-0.8992,1.0,0.0924,5.0,0.3727,2.0,0.2813,7.0,-0.136,10.0,-0.2448,5.0,0.1428,30.0
2026-01-14,Economic Data-Interest Rates,0.0852,33.0,0.1347,13.0,0.0674,10.0,0.0087,16.0,-0.3086,2.0,0.0455,3.0,-0.0453,1.0,0.6036,8.0,0.1194,103.0,0.2013,7.0,0.0928,68.0,-0.2246,3.0,0.2496,24.0,0.183,7.0,-0.0077,51.0,0.0295,11.0,0.5889,1.0,0.123,16.0,-0.9164,1.0,0.4758,33.0,-0.0955,10.0,0.0369,52.0,,,0.0212,2.0,0.2077,6.0,-0.0188,48.0,-0.0363,45.0,0.2394,16.0,-0.0144,11.0,0.1314,31.0,0.1025,51.0
2026-01-14,Economic Data-Manufacturing,-0.3894,8.0,0.4241,3.0,0.3292,5.0,-0.0564,4.0,0.3203,5.0,-0.8592,1.0,-0.4662,1.0,0.0551,2.0,0.0886,46.0,-0.9002,1.0,0.5413,29.0,0.9266,1.0,0.4766,8.0,0.0556,14.0,0.1268,20.0,0.3692,3.0,,,-0.4125,2.0,,,0.8168,4.0,,,0.0481,10.0,,,-0.5626,2.0,-0.0494,3.0,0.3822,6.0,0.5893,24.0,0.5142,14.0,,,0.1261,9.0,0.1223,14.0
2026-01-14,Economic Data-Retail Sales,-0.1081,3.0,0.0056,10.0,0.2335,4.0,0.3502,12.0,0.2026,4.0,0.2636,10.0,,,0.0179,7.0,-0.0215,30.0,0.0117,2.0,-0.0564,26.0,0.0059,2.0,0.3903,22.0,0.3681,29.0,0.3761,13.0,0.0107,1.0,-0.4513,2.0,0.4754,2.0,0.1334,1.0,0.3793,6.0,0.0025,3.0,0.1142,14.0,,,0.8886,1.0,0.4506,2.0,0.5388,8.0,0.493,14.0,0.3432,1.0,0.4862,2.0,0.3051,16.0,0.4438,50.0
2026-01-14,Extreme Weather,0.0069,231.0,-0.1235,33.0,-0.3936,57.0,-0.0585,60.0,0.1701,11.0,-0.2042,38.0,-0.127,8.0,0.009,73.0,-0.0746,581.0,0.0081,39.0,-0.0959,220.0,-0.0128,18.0,-0.1009,112.0,-0.0685,79.0,-0.1263,94.0,-0.0275,45.0,-0.0918,27.0,0.1061,6.0,-0.3482,19.0,0.0317,41.0,-0.156,101.0,-0.1656,255.0,-0.0875,12.0,-0.2964,8.0,-0.1256,19.0,-0.1388,182.0,-0.0986,73.0,-0.0873,163.0,-0.1144,123.0,-0.0072,30.0,-0.0904,236.0
2026-01-14,Extreme Weather-Cold,-0.1213,9.0,-0.1538,8.0,0.0064,1.0,-0.1681,42.0,-0.0002,2.0,-0.0905,18.0,-0.0833,5.0,-0.0396,11.0,-0.1189,69.0,-0.2746,31.0,-0.2154,149.0,-0.0327,4.0,-0.214,18.0,-0.0858,11.0,0.0393,47.0,-0.1509,52.0,,,,,-0.0539,14.0,0.3579,1.0,-0.3294,75.0,-0.198,234.0,-0.0049,3.0,,,,,-0.094,29.0,-0.0931,45.0,-0.3202,207.0,-0.1168,70.0,0.0068,13.0,-0.0562,189.0
2026-01-14,Extreme Weather-Drought,-0.0986,19.0,-0.0484,17.0,-0.4635,13.0,-0.2437,12.0,0.0067,1.0,0.2038,4.0,0.0717,2.0,-0.084,14.0,-0.0294,19.0,-0.0157,10.0,-0.0538,32.0,-0.0281,10.0,-0.1848,17.0,-0.0115,1.0,0.2175,6.0,0.0468,13.0,-0.1383,4.0,0.0112,1.0,0.0095,5.0,-0.2864,4.0,-0.0002,5.0,0.2002,15.0,,,0.0098,2.0,-0.2049,9.0,-0.014,34.0,0.2778,1.0,0.1196,46.0,-0.0245,9.0,-0.2986,7.0,-0.0633,46.0
2026-01-14,Extreme Weather-Heat,0.0726,36.0,0.3377,16.0,0.1724,31.0,0.2036,26.0,,,0.5599,4.0,-0.775,1.0,0.0733,22.0,0.079,50.0,0.2796,4.0,-0.1031,15.0,-0.1961,3.0,0.2847,40.0,0.3625,10.0,0.4244,12.0,0.1392,10.0,0.4107,11.0,-0.8404,1.0,0.3894,4.0,0.2501,1.0,0.1935,4.0,0.2928,23.0,0.0477,2.0,0.0351,5.0,0.4938,5.0,0.2349,37.0,0.1612,14.0,0.2735,17.0,0.0585,22.0,0.3995,8.0,0.0862,48.0
2026-01-14,Fiscal Policy,-0.027,116.0,-0.0468,65.0,0.0668,83.0,-0.0564,56.0,0.1941,22.0,-0.023,20.0,0.2072,22.0,-0.0137,137.0,-0.0341,329.0,-0.2484,21.0,0.054,191.0,-0.1045,24.0,0.0478,226.0,-0.0386,31.0,0.1065,96.0,-0.031,96.0,-0.1931,23.0,0.0831,87.0,0.0525,61.0,0.144,53.0,0.1263,36.0,0.0196,94.0,0.0598,7.0,0.2568,20.0,-0.089,25.0,0.0275,433.0,-0.0323,66.0,-0.0925,100.0,0.022,44.0,-0.1431,54.0,-0.0915,428.0
2026-01-14,Fiscal Policy-Stimulus Package,-0.0616,46.0,0.1116,21.0,-0.0396,31.0,-0.0373,28.0,0.0156,9.0,0.0556,6.0,0.1484,13.0,-0.015,43.0,-0.0224,62.0,0.133,9.0,0.1098,116.0,0.095,8.0,0.0751,91.0,-0.0861,6.0,0.1482,33.0,-0.0559,48.0,0.2235,4.0,0.095,46.0,0.0728,24.0,-0.0451,32.0,0.0029,15.0,0.2342,45.0,,,-0.2785,4.0,-0.1408,6.0,0.0906,158.0,-0.0173,35.0,0.0039,36.0,0.031,30.0,0.0702,33.0,-0.0907,269.0
2026-01-14,Monetary Policy,0.3655,13.0,0.3121,11.0,-0.1836,5.0,-0.2379,10.0,0.2629,4.0,0.0122,1.0,,,0.4874,7.0,0.1875,57.0,0.4815,2.0,0.2855,41.0,-0.3878,1.0,0.2297,21.0,0.0048,3.0,0.2012,27.0,-0.3025,3.0,0.5889,1.0,0.1979,13.0,-0.4546,2.0,0.2768,12.0,-0.0406,8.0,0.1375,21.0,,,0.0212,2.0,0.0056,4.0,0.0581,16.0,-0.0112,36.0,0.151,6.0,0.062,10.0,0.2989,18.0,0.043,38.0
2026-01-14,Monetary Policy-Interest Rates,-0.0138,1.0,,,,,0.4747,3.0,,,0.0047,1.0,-0.3182,2.0,-0.7154,1.0,-0.0297,6.0,,,0.5942,5.0,,,,,,,-0.766,1.0,0.0015,1.0,,,0.8542,1.0,,,0.0084,1.0,0.035,6.0,-0.0089,1.0,,,0.0009,1.0,,,,,0.4611,1.0,0.119,9.0,,,-0.5582,3.0,-0.2453,14.0
2026-01-14,Monetary Policy-Quantitative Easing,0.1402,9.0,-0.2903,4.0,0.5128,5.0,0.0056,5.0,-0.0814,3.0,0.0045,2.0,-0.6592,3.0,0.0104,3.0,0.2031,49.0,-0.0005,1.0,-0.1439,15.0,,,0.0288,14.0,0.0418,1.0,0.1934,55.0,0.9441,2.0,,,-0.0699,8.0,0.2485,5.0,0.1796,8.0,-0.5774,1.0,-0.0402,15.0,0.0059,1.0,,,0.0074,1.0,0.0068,2.0,0.048,29.0,,,0.2233,9.0,0.0269,4.0,0.1985,16.0
2026-01-14,Natural Disaster,-0.1846,14.0,0.0116,4.0,-0.5029,15.0,-0.0148,1.0,-0.122,1.0,-0.8956,2.0,,,-0.5122,10.0,-0.0001,11.0,,,-0.4223,9.0,,,-0.3317,19.0,0.0418,12.0,-0.9084,1.0,-0.0405,6.0,-0.8553,3.0,,,-0.8463,4.0,-0.0513,11.0,,,-0.2809,21.0,,,,,,,-0.7429,9.0,-0.4156,12.0,-0.3003,22.0,,,,,-0.234,16.0
2026-01-14,Oil Spills,0.8854,1.0,,,-0.9158,1.0,,,,,,,,,-0.5436,1.0,,,,,-0.4625,2.0,,,,,,,,,,,,,0.0184,3.0,,,,,,,0.005,1.0,,,,,,,,,-0.7894,1.0,-0.0461,1.0,,,,,-0.2249,4.0
2026-01-14,Pandemic,-0.1194,166.0,-0.0916,180.0,-0.0641,221.0,0.0154,116.0,0.0862,31.0,-0.0974,38.0,-0.0154,40.0,-0.0989,290.0,-0.014,693.0,-0.147,81.0,-0.1311,546.0,-0.066,60.0,-0.0614,632.0,0.0762,160.0,0.0137,320.0,-0.0291,206.0,-0.2018,71.0,-0.0657,207.0,0.0552,104.0,0.0411,130.0,-0.0391,189.0,-0.1094,829.0,0.1151,31.0,-0.0374,37.0,-0.0976,63.0,-0.1254,583.0,0.0142,199.0,-0.1145,402.0,-0.2001,153.0,-0.0105,111.0,-0.0714,869.0
2026-01-14,Politics,-0.0726,537.0,-0.1189,390.0,0.0035,451.0,-0.0433,336.0,0.07,90.0,-0.0802,115.0,0.0143,103.0,0.0084,984.0,-0.033,1341.0,-0.0917,180.0,-0.0759,1561.0,-0.1021,296.0,-0.0238,1361.0,-0.0194,296.0,-0.0942,947.0,-0.0236,487.0,-0.1464,137.0,0.0271,546.0,0.0607,280.0,0.0058,274.0,-0.0341,297.0,-0.054,926.0,0.034,31.0,0.0627,120.0,-0.0874,144.0,-0.038,1636.0,-0.0458,433.0,-0.0661,966.0,-0.0347,447.0,-0.0656,321.0,-0.0913,2745.0
2026-01-14,Politics-Election,-0.1282,12.0,0.0053,10.0,0.0691,18.0,-0.0663,16.0,-0.2572,2.0,0.0279,2.0,0.0016,4.0,0.01,93.0,-0.0248,36.0,0.1474,16.0,0.0059,438.0,0.0025,1.0,-0.0396,36.0,-0.0923,30.0,0.0125,15.0,0.0281,31.0,0.019,5.0,-0.1331,36.0,0.0967,5.0,0.0104,14.0,-0.0733,3.0,0.0052,12.0,,,-0.0539,17.0,,,0.021,27.0,-0.0076,62.0,0.0044,26.0,-0.017,1.0,-0.028,8.0,0.1425,123.0
2026-01-14,Politics-Political Tension,-0.1485,60.0,-0.1438,106.0,-0.0895,47.0,-0.0398,33.0,0.0452,18.0,-0.1849,18.0,0.0039,6.0,-0.2597,93.0,-0.1354,145.0,-0.1471,26.0,-0.1414,145.0,-0.165,58.0,-0.0323,102.0,0.0499,32.0,-0.1094,110.0,-0.0513,68.0,-0.031,12.0,-0.1035,65.0,-0.1242,26.0,-0.0467,16.0,-0.0941,40.0,-0.1047,84.0,-0.1892,3.0,-0.1431,45.0,-0.1416,26.0,-0.0461,154.0,-0.1168,65.0,-0.0706,99.0,-0.0937,29.0,-0.0934,26.0,-0.1112,274.0
2026-01-14,Terrorist Attacks,-0.5076,20.0,-0.2144,82.0,-0.4081,45.0,-0.379,46.0,,,-0.0599,1.0,-0.4926,3.0,-0.5367,71.0,-0.3284,85.0,-0.5197,5.0,-0.4295,126.0,-0.2589,19.0,-0.413,62.0,-0.2883,4.0,-0.3196,18.0,-0.3942,40.0,-0.2918,36.0,-0.2213,52.0,-0.2449,24.0,-0.2679,8.0,-0.37,10.0,-0.449,90.0,,,-0.4228,7.0,-0.3787,13.0,-0.3185,36.0,-0.3458,11.0,-0.3866,133.0,-0.5335,31.0,-0.3207,25.0,-0.3699,243.0
2026-01-14,Wars,0.0994,22.0,-0.0076,8.0,-0.019,29.0,0.0788,6.0,0.1299,10.0,0.0869,6.0,-0.0128,15.0,-0.0219,40.0,-0.1239,55.0,-0.1337,10.0,0.0706,99.0,0.0049,53.0,0.021,57.0,0.0511,16.0,-0.0897,108.0,0.0936,21.0,0.0505,11.0,0.024,35.0,0.4702,32.0,0.1772,17.0,-0.0503,35.0,-0.1074,521.0,-0.0406,17.0,-0.1877,6.0,-0.0012,14.0,-0.0005,69.0,0.0299,40.0,-0.0007,125.0,-0.0657,194.0,-0.1285,6.0,-0.0385,106.0
2026-01-13,Economic Data,-0.0777,131.0,0.0877,78.0,0.2074,69.0,0.3003,65.0,0.1454,73.0,-0.0799,38.0,0.1174,24.0,0.0191,61.0,0.1195,422.0,-0.0623,33.0,0.1122,322.0,0.1932,15.0,0.1727,193.0,0.0571,136.0,0.2267,278.0,0.1063,67.0,0.1872,26.0,0.0557,41.0,0.1734,62.0,0.1927,56.0,0.1257,60.0,0.1493,200.0,0.2065,9.0,0.1759,21.0,0.0966,46.0,0.2165,201.0,0.1661,160.0,0.1004,162.0,-0.0793,67.0,0.1995,89.0,0.0952,355.0
2026-01-13,Economic Data-Consumer Spending,-0.8911,5.0,,,,,-0.0569,6.0,,,-0.4218,2.0,,,0.8637,1.0,-0.0157,1.0,,,0.2545,4.0,,,-0.1912,5.0,0.0832,3.0,0.9468,1.0,0.0059,1.0,-0.2671,3.0,-0.0005,1.0,,,-0.1291,8.0,0.0205,2.0,0.4665,4.0,,,,,,,0.3693,9.0,0.1176,4.0,0.0007,1.0,,,-0.4881,5.0,0.1819,10.0
2026-01-13,Economic Data-Employment,0.0104,16.0,0.0444,38.0,0.1124,47.0,-0.277,22.0,0.1871,16.0,0.357,8.0,0.002,6.0,0.1183,13.0,-0.1081,52.0,-0.4548,6.0,0.0244,88.0,-0.1499,6.0,0.0192,64.0,0.082,59.0,0.0664,61.0,0.1862,15.0,-0.1387,11.0,0.1556,10.0,0.3616,8.0,0.1209,10.0,-0.1228,12.0,0.0179,34.0,0.0307,1.0,0.438,6.0,-0.0989,20.0,0.1531,41.0,0.0706,31.0,0.2131,33.0,-0.055,5.0,-0.0939,9.0,-0.0186,72.0
2026-01-13,Economic Data-GDP,,,-0.9004,1.0,,,,,-0.0065,2.0,0.4683,2.0,,,0.9457,3.0,0.1618,6.0,0.4637,2.0,0.2444,7.0,,,-0.3308,6.0,,,,,0.3956,2.0,0.0037,1.0,,,0.7484,6.0,0.0333,1.0,,,-0.2235,5.0,-0.1645,1.0,,,,,-0.8765,1.0,,,0.6348,3.0,0.1171,3.0,,,0.9327,2.0
2026-01-13,Economic Data-Housing,0.1354,24.0,-0.0603,38.0,0.033,5.0,0.1238,58.0,-0.0176,8.0,0.1368,19.0,0.2079,20.0,0.0316,17.0,0.1744,78.0,0.0989,8.0,0.1889,67.0,0.1054,4.0,-0.0039,45.0,0.1212,39.0,-0.0128,76.0,-0.0922,10.0,0.1504,19.0,0.0257,2.0,-0.2116,4.0,0.4576,7.0,-0.1607,5.0,0.1689,59.0,0.2379,7.0,0.2135,9.0,0.1235,7.0,0.0723,163.0,-0.0374,55.0,0.2744,29.0,0.1408,24.0,0.2706,45.0,0.0817,136.0
2026-01-13,Economic Data-Inflation,0.0687,50.0,-0.3523,2.0,0.3876,4.0,-0.1971,9.0,,,0.1556,25.0,,,,,0.0303,22.0,-0.2919,18.0,0.0965,6.0,,,-0.3362,3.0,-0.0143,12.0,0.4558,21.0,-0.1172,6.0,,,-0.6669,4.0,0.0072,2.0,0.1082,2.0,-0.4385,2.0,0.2157,8.0,,,,,0.8343,1.0,0.0024,1.0,0.0008,1.0,-0.1155,12.0,-0.158,7.0,-0.5254,4.0,0.0113,50.0
2026-01-13,Economic Data-Interest Rates,0.1036,27.0,0.062,19.0,-0.0474,10.0,-0.0211,14.0,0.0027,3.0,-0.3128,5.0,0.0505,3.0,-0.2147,9.0,0.1191,76.0,-0.1622,10.0,0.2048,55.0,-0.0144,6.0,0.1287,45.0,0.6483,21.0,0.2356,48.0,-0.0693,8.0,0.5289,5.0,0.0017,9.0,0.0953,3.0,0.1392,12.0,0.0547,7.0,-0.0306,48.0,-0.0008,2.0,0.3414,4.0,0.4675,2.0,-0.0475,39.0,-0.017,38.0,0.104,13.0,0.0069,7.0,-0.0266,42.0,-0.1366,59.0
2026-01-13,Economic Data-Manufacturing,,,0.0318,2.0,0.0142,3.0,0.0054,1.0,0.4505,6.0,0.9472,2.0,0.0536,1.0,0.8623,3.0,0.3481,78.0,-0.2914,3.0,0.0179,31.0,0.0008,1.0,0.1358,7.0,0.3249,13.0,0.3545,29.0,0.0235,4.0,,,0.3486,7.0,,,0.4091,6.0,,,0.205,10.0,0.8934,1.0,,,0.693,2.0,0.3286,5.0,0.5121,20.0,0.5514,5.0,,,0.4259,6.0,0.3263,13.0
2026-01-13,Economic Data-Retail Sales,0.2298,4.0,-0.0775,11.0,0.2039,5.0,0.3128,9.0,0.3515,6.0,-0.8846,1.0,,,0.6097,3.0,0.1296,35.0,,,0.0625,18.0,,,0.3821,16.0,0.3628,20.0,0.0612,10.0,0.0062,1.0,0.3654,5.0,0.0206,1.0,,,0.337,7.0,-0.2621,3.0,-0.0408,19.0,,,0.0083,7.0,0.0078,1.0,0.2375,7.0,0.2383,11.0,0.2874,14.0,0.0208,2.0,0.1272,26.0,0.3309,34.0
2026-01-13,Extreme Weather,-0.1132,267.0,-0.0245,56.0,-0.1418,188.0,-0.0472,46.0,0.0263,9.0,-0.0997,35.0,0.0968,9.0,-0.1376,58.0,-0.1045,515.0,-0.1473,69.0,-0.1016,206.0,-0.4065,55.0,-0.1671,182.0,-0.007,56.0,-0.0127,105.0,-0.1383,51.0,-0.2249,24.0,0.0958,17.0,-0.2,28.0,0.0372,25.0,-0.1075,105.0,-0.2001,317.0,0.2607,14.0,-0.0357,7.0,-0.4343,9.0,0.0229,170.0,-0.0048,92.0,-0.1996,323.0,-0.0773,136.0,0.0462,33.0,-0.0451,269.0
2026-01-13,Extreme Weather-Cold,-0.0431,6.0,0.0171,3.0,,,0.0604,24.0,0.2251,2.0,-0.25,52.0,-0.1467,4.0,-0.6311,6.0,-0.158,168.0,-0.2354,49.0,-0.2103,166.0,-0.1778,12.0,-0.1899,41.0,-0.0639,20.0,-0.1118,39.0,-0.1933,75.0,,,-0.9071,1.0,-0.1757,23.0,0.3144,2.0,-0.1664,64.0,-0.2354,204.0,-0.0846,6.0,,,,,-0.1546,17.0,-0.0592,59.0,-0.3419,373.0,-0.0413,68.0,-0.0111,12.0,-0.1005,144.0
2026-01-13,Extreme Weather-Drought,-0.0621,17.0,0.2985,9.0,-0.3307,69.0,-0.1795,14.0,0.0094,1.0,,,-0.04,2.0,0.0849,6.0,-0.0221,22.0,-0.113,11.0,0.1524,41.0,-0.4669,4.0,-0.1353,16.0,0.2086,4.0,0.042,3.0,-0.0684,12.0,-0.2688,9.0,0.0674,3.0,0.2565,5.0,-0.1563,6.0,0.02,3.0,0.0516,20.0,,,-0.0624,1.0,-0.266,10.0,-0.0307,32.0,,,-0.0682,40.0,-0.1417,19.0,-0.2327,5.0,-0.2636,29.0
2026-01-13,Extreme Weather-Heat,-0.044,20.0,0.0778,10.0,0.0927,29.0,0.3426,6.0,,,0.0155,3.0,0.0099,1.0,,,0.226,25.0,-0.03,1.0,0.2948,7.0,0.0152,1.0,0.079,10.0,0.2623,5.0,0.0433,14.0,0.0634,8.0,-0.129,4.0,,,,,,,0.1533,4.0,-0.1418,14.0,,,,,-0.0039,4.0,0.2106,9.0,0.3804,12.0,,,0.1323,14.0,0.4655,2.0,0.0724,16.0
2026-01-13,Fiscal Policy,0.0012,98.0,-0.1374,51.0,0.0634,76.0,-0.1661,59.0,0.3642,21.0,-0.0871,19.0,0.115,19.0,0.0054,98.0,0.0218,330.0,-0.0013,11.0,-0.0694,216.0,-0.1543,20.0,0.0101,209.0,0.0828,26.0,0.1016,120.0,0.0472,84.0,-0.0055,12.0,0.0823,70.0,0.1681,57.0,0.1564,46.0,-0.0253,33.0,0.0605,134.0,0.1134,7.0,0.345,18.0,-0.0349,26.0,-0.0182,329.0,0.0822,76.0,-0.0602,121.0,0.0216,35.0,-0.0415,37.0,-0.0085,469.0
